order_id,timestamp,event_type,side,price,size,trader_id,is_spoof
105182,3.999436,EXECUTE,BUY,100.02,100,5,False
105288,3.99964,ADD,BUY,100.02,500,3,False
105289,4.000521,ADD,BUY,100.0,5000,11,True
105290,4.001373,ADD,SELL,100.0,1000,9,False
105291,4.001691,ADD,SELL,99.98,1000,4,False
105292,4.002533,ADD,BUY,99.96,200,9,False
105293,4.003172,ADD,BUY,100.05,300,9,False
105294,4.003726,ADD,SELL,100.02,200,10,False
105025,4.004409,EXECUTE,SELL,100.01,200,5,False
105295,4.005136,ADD,SELL,100.01,100,4,False
105296,4.005265,ADD,SELL,100.01,100,8,False
103416,4.006059,CANCEL,SELL,100.05,100,9,False
105297,4.00693,ADD,SELL,100.0,200,9,False
105298,4.007157,ADD,SELL,100.02,200,7,False
105299,4.007491,ADD,BUY,99.96,300,6,False
105300,4.007868,ADD,SELL,100.0,10000,11,True
105301,4.008218,ADD,SELL,100.0,100,5,False
105302,4.008994,ADD,BUY,99.95,100,6,False
105303,4.009391,ADD,BUY,100.03,100,2,False
105304,4.010064,ADD,BUY,100.01,100,3,False
105305,4.01066,ADD,BUY,99.96,1000,4,False
105306,4.010991,ADD,SELL,100.02,1000,8,False
105307,4.011558,ADD,SELL,100.03,500,2,False
102556,4.012523,EXECUTE,BUY,99.96,500,4,False
105308,4.012798,ADD,SELL,100.03,1000,10,False
105309,4.012964,ADD,BUY,100.02,200,2,False
105310,4.013219,ADD,BUY,99.96,300,9,False
105311,4.013349,ADD,SELL,99.96,100,1,False
105312,4.014338,ADD,SELL,100.05,100,9,False
105313,4.01488,ADD,BUY,99.99,100,10,False
104369,4.015193,CANCEL,SELL,99.96,200,1,False
105314,4.015908,ADD,SELL,100.04,100,7,False
105315,4.016387,ADD,SELL,99.98,200,6,False
105316,4.017029,ADD,SELL,99.99,200,6,False
105317,4.017682,ADD,BUY,100.05,100,10,False
105318,4.018607,ADD,BUY,100.01,300,8,False
105319,4.01902,ADD,SELL,100.02,200,9,False
105320,4.019625,ADD,BUY,100.0,300,7,False
105321,4.020222,ADD,SELL,99.98,100,2,False
105322,4.020575,ADD,SELL,100.0,200,7,False
105323,4.02072,ADD,BUY,100.02,300,10,False
103791,4.020876,EXECUTE,SELL,100.04,1000,5,False
105324,4.021741,ADD,BUY,100.0,20000,11,True
101370,4.022321,EXECUTE,SELL,99.99,100,5,False
103811,4.022876,EXECUTE,SELL,100.02,200,5,False
105325,4.023106,ADD,SELL,99.96,100,2,False
104183,4.024064,CANCEL,BUY,100.05,200,10,False
105326,4.024178,ADD,SELL,100.0,15000,11,True
105327,4.024306,ADD,BUY,100.04,200,6,False
105328,4.025239,ADD,BUY,100.01,15000,11,True
103569,4.026234,EXECUTE,BUY,99.99,200,1,False
105329,4.026838,ADD,BUY,99.97,300,10,False
105330,4.02755,ADD,BUY,99.97,300,1,False
105331,4.028448,ADD,BUY,99.95,300,1,False
103251,4.028698,EXECUTE,SELL,100.0,100,4,False
105332,4.029496,ADD,SELL,100.03,1000,4,False
102384,4.029914,EXECUTE,BUY,100.04,500,6,False
105333,4.030142,ADD,BUY,99.98,100,6,False
105334,4.030719,ADD,BUY,100.04,100,4,False
105335,4.031249,ADD,BUY,100.03,300,10,False
105336,4.032207,ADD,BUY,99.96,300,6,False
105337,4.032594,ADD,SELL,99.98,500,10,False
104563,4.03339,EXECUTE,BUY,100.02,500,5,False
105338,4.033843,ADD,BUY,99.97,100,4,False
104247,4.034427,EXECUTE,BUY,100.03,300,6,False
103498,4.035196,CANCEL,BUY,99.98,100,1,False
104858,4.035347,CANCEL,BUY,100.0,100,8,False
105339,4.036076,ADD,SELL,100.02,100,9,False
105340,4.036885,ADD,SELL,99.99,200,5,False
105341,4.037155,ADD,BUY,100.0,300,10,False
105342,4.037562,ADD,BUY,99.96,100,10,False
105343,4.037843,ADD,BUY,100.04,100,6,False
105344,4.038253,ADD,BUY,100.0,10000,11,True
105345,4.038936,ADD,BUY,99.98,200,1,False
105346,4.039632,ADD,SELL,99.96,200,7,False
105347,4.039878,ADD,SELL,99.96,100,7,False
105348,4.040727,ADD,BUY,99.99,15000,11,True
105349,4.041136,ADD,BUY,99.98,200,2,False
105350,4.041688,ADD,BUY,99.99,300,2,False
102133,4.042407,EXECUTE,BUY,99.98,300,4,False
105351,4.043165,ADD,SELL,99.95,100,5,False
105352,4.044068,ADD,BUY,99.99,100,5,False
105353,4.04468,ADD,SELL,99.99,300,6,False
102070,4.04529,EXECUTE,SELL,99.97,100,1,False
105354,4.045936,ADD,SELL,100.0,300,9,False
102492,4.046152,EXECUTE,SELL,100.0,200,9,False
103286,4.04714,EXECUTE,BUY,100.05,100,4,False
105355,4.047814,ADD,SELL,100.0,300,4,False
105356,4.047916,ADD,BUY,100.01,300,3,False
105357,4.04884,ADD,BUY,99.99,200,6,False
103662,4.049603,CANCEL,BUY,99.99,15000,11,True
105358,4.049818,ADD,SELL,99.99,300,1,False
105359,4.049995,ADD,BUY,100.0,100,1,False
105360,4.050516,ADD,SELL,100.01,20000,11,True
105361,4.050807,ADD,BUY,99.98,100,1,False
105362,4.051232,ADD,SELL,100.03,300,4,False
104030,4.052066,CANCEL,BUY,100.0,20000,11,True
105047,4.052645,EXECUTE,BUY,100.03,300,1,False
105363,4.053467,ADD,SELL,99.96,200,2,False
105364,4.054081,ADD,SELL,100.05,200,6,False
105365,4.054407,ADD,SELL,100.05,100,3,False
105366,4.054512,ADD,BUY,99.96,100,10,False
105367,4.055118,ADD,SELL,99.95,300,10,False
105368,4.055386,ADD,SELL,100.0,300,9,False
102951,4.055655,EXECUTE,BUY,99.96,200,7,False
105369,4.056043,ADD,BUY,100.0,200,9,False
105370,4.056314,ADD,SELL,100.03,1000,9,False
105371,4.056786,ADD,BUY,99.97,100,7,False
105372,4.056932,ADD,BUY,100.03,300,8,False
105373,4.057583,ADD,BUY,99.97,300,1,False
105374,4.058472,ADD,SELL,100.05,100,6,False
105375,4.059118,ADD,BUY,100.03,200,2,False
105376,4.059423,ADD,BUY,100.01,100,2,False
105377,4.059986,ADD,SELL,100.03,500,1,False
105378,4.060329,ADD,SELL,99.98,200,8,False
101726,4.061118,EXECUTE,SELL,99.98,200,4,False
105379,4.06131,ADD,SELL,100.02,100,7,False
105380,4.061789,ADD,SELL,99.96,500,7,False
105381,4.062435,ADD,SELL,99.99,200,1,False
105382,4.062818,ADD,SELL,100.0,500,8,False
105383,4.063476,ADD,SELL,99.97,300,5,False
105384,4.064265,ADD,SELL,100.01,200,7,False
103567,4.064676,CANCEL,BUY,100.02,100,5,False
105385,4.065211,ADD,SELL,99.99,300,5,False
105386,4.065449,ADD,SELL,100.0,200,3,False
105387,4.06641,ADD,BUY,100.0,300,2,False
105388,4.066819,ADD,SELL,100.03,300,5,False
105389,4.067488,ADD,BUY,100.04,300,4,False
105390,4.067709,ADD,SELL,99.99,100,1,False
105391,4.068594,ADD,SELL,100.04,100,10,False
105392,4.068738,ADD,SELL,100.02,100,8,False
105393,4.068928,ADD,SELL,100.03,300,9,False
105394,4.069918,ADD,BUY,100.04,1000,10,False
105395,4.070632,ADD,SELL,100.01,200,10,False
105396,4.071302,ADD,SELL,100.04,300,1,False
105397,4.072254,ADD,SELL,100.05,200,7,False
100100,4.07283,EXECUTE,BUY,100.03,100,1,False
105398,4.073471,ADD,BUY,99.99,100,6,False
105399,4.074441,ADD,SELL,100.02,200,8,False
103987,4.074872,CANCEL,SELL,100.04,100,2,False
105400,4.075744,ADD,SELL,99.98,1000,4,False
104444,4.076742,CANCEL,SELL,100.0,5000,11,True
105401,4.077081,ADD,BUY,99.99,300,1,False
105402,4.077347,ADD,SELL,100.0,15000,11,True
105403,4.077467,ADD,BUY,100.01,15000,11,True
105404,4.077997,ADD,BUY,99.96,300,7,False
104474,4.078238,EXECUTE,BUY,99.98,100,7,False
104011,4.078971,EXECUTE,SELL,99.98,1000,6,False
105405,4.079155,ADD,SELL,99.97,100,6,False
105406,4.079453,ADD,BUY,100.02,100,2,False
105407,4.080388,ADD,SELL,100.01,500,2,False
105408,4.080782,ADD,SELL,100.02,200,2,False
105409,4.081284,ADD,BUY,99.96,300,10,False
103214,4.081629,EXECUTE,BUY,99.96,200,6,False
105410,4.082579,ADD,BUY,99.98,200,6,False
105411,4.082724,ADD,SELL,99.99,100,7,False
105412,4.083685,ADD,SELL,99.99,300,10,False
105413,4.08446,ADD,BUY,100.01,20000,11,True
105414,4.085247,ADD,BUY,99.96,100,10,False
104018,4.08617,EXECUTE,BUY,99.97,500,8,False
105415,4.086814,ADD,BUY,99.99,500,1,False
105416,4.08717,ADD,SELL,99.96,200,4,False
105417,4.087613,ADD,BUY,100.05,500,1,False
105418,4.088432,ADD,SELL,100.0,10000,11,True
105419,4.089071,ADD,SELL,100.0,100,6,False
105420,4.089739,ADD,BUY,99.98,100,5,False
105421,4.090618,ADD,SELL,99.97,300,3,False
101554,4.091054,EXECUTE,SELL,99.98,200,4,False
105422,4.091563,ADD,SELL,99.99,100,7,False
105423,4.092422,ADD,SELL,100.01,200,4,False
105424,4.093002,ADD,BUY,99.97,100,8,False
105425,4.093957,ADD,BUY,99.95,200,10,False
105426,4.094437,ADD,SELL,99.96,1000,10,False
105427,4.094698,ADD,BUY,100.01,15000,11,True
105428,4.095081,ADD,BUY,100.0,200,2,False
103002,4.09576,EXECUTE,BUY,100.01,300,2,False
102367,4.096699,CANCEL,SELL,99.96,200,5,False
105429,4.097284,ADD,BUY,99.96,100,4,False
103041,4.097757,EXECUTE,SELL,100.05,200,6,False
100507,4.098359,EXECUTE,BUY,99.96,100,10,False
101484,4.098623,EXECUTE,BUY,100.02,500,8,False
104746,4.099366,EXECUTE,SELL,99.96,500,6,False
105430,4.099836,ADD,SELL,100.03,200,7,False
105431,4.100406,ADD,SELL,100.0,100,7,False
105432,4.100832,ADD,BUY,100.04,100,1,False
105433,4.101196,ADD,SELL,100.02,300,1,False
105434,4.101834,ADD,SELL,99.99,100,6,False
102300,4.102664,EXECUTE,BUY,100.02,300,10,False
105435,4.103153,ADD,SELL,99.96,200,3,False
104873,4.103848,EXECUTE,SELL,99.97,100,9,False
105436,4.104003,ADD,SELL,100.01,15000,11,True
105437,4.104995,ADD,BUY,99.98,500,7,False
103598,4.105271,CANCEL,SELL,99.96,200,4,False
102085,4.105854,EXECUTE,SELL,99.95,200,2,False
105438,4.106197,ADD,SELL,99.96,100,9,False
105439,4.106943,ADD,BUY,100.03,100,3,False
105440,4.107399,ADD,SELL,99.98,200,1,False
105132,4.10798,EXECUTE,BUY,99.96,200,7,False
105441,4.108506,ADD,SELL,100.05,1000,9,False
105442,4.109133,ADD,SELL,100.03,300,7,False
105443,4.109353,ADD,BUY,99.96,100,10,False
105444,4.110016,ADD,BUY,100.0,20000,11,True
105208,4.110748,EXECUTE,SELL,99.98,300,5,False
104264,4.110886,EXECUTE,BUY,100.01,1000,7,False
105445,4.111331,ADD,SELL,99.98,100,1,False
105446,4.11233,ADD,BUY,99.96,100,3,False
105447,4.112494,ADD,SELL,99.98,300,8,False
105448,4.113115,ADD,SELL,100.04,300,10,False
104145,4.113564,CANCEL,BUY,100.0,15000,11,True
105449,4.114228,ADD,SELL,100.02,200,7,False
105450,4.115208,ADD,SELL,100.03,300,1,False
102955,4.115899,CANCEL,SELL,100.01,10000,11,True
105451,4.116421,ADD,BUY,100.0,200,9,False
105452,4.117081,ADD,BUY,100.01,500,8,False
101015,4.118037,EXECUTE,SELL,100.01,200,7,False
105453,4.118607,ADD,SELL,100.0,5000,11,True
102441,4.119273,CANCEL,SELL,100.0,300,5,False
105454,4.120154,ADD,BUY,99.98,200,8,False
100904,4.120282,EXECUTE,BUY,100.02,200,7,False
105455,4.120838,ADD,SELL,100.02,300,8,False
105456,4.121233,ADD,BUY,100.0,200,1,False
101003,4.121594,EXECUTE,BUY,99.99,300,3,False
105457,4.121915,ADD,SELL,99.95,300,8,False
105458,4.12263,ADD,BUY,99.97,300,8,False
105459,4.123416,ADD,SELL,99.97,200,2,False
105460,4.124237,ADD,BUY,100.04,100,10,False
105117,4.125073,EXECUTE,SELL,100.01,300,1,False
105461,4.125912,ADD,SELL,100.01,100,6,False
103900,4.126597,EXECUTE,BUY,100.04,100,5,False
105462,4.127317,ADD,BUY,99.97,100,10,False
105463,4.128142,ADD,BUY,99.98,100,6,False
105464,4.129075,ADD,BUY,100.05,100,6,False
105465,4.129577,ADD,SELL,99.98,200,5,False
105466,4.130299,ADD,SELL,99.99,300,5,False
105467,4.1312,ADD,SELL,100.05,1000,7,False
105468,4.131313,ADD,BUY,100.05,500,10,False
105469,4.131713,ADD,SELL,99.95,100,5,False
105470,4.132481,ADD,SELL,100.04,200,4,False
105471,4.13316,ADD,BUY,99.99,100,1,False
105472,4.133265,ADD,BUY,100.04,300,2,False
105473,4.134233,ADD,BUY,99.99,200,10,False
105474,4.134659,ADD,SELL,99.98,300,9,False
102371,4.134983,EXECUTE,BUY,100.0,100,4,False
100714,4.13598,EXECUTE,SELL,100.01,100,6,False
105475,4.136517,ADD,SELL,99.99,200,5,False
105476,4.137157,ADD,BUY,100.01,200,6,False
105477,4.138083,ADD,SELL,100.0,100,6,False
101442,4.13828,EXECUTE,BUY,100.02,100,1,False
105478,4.138626,ADD,BUY,99.96,1000,5,False
105479,4.139009,ADD,SELL,100.0,5000,11,True
105480,4.139272,ADD,BUY,99.99,200,7,False
105481,4.140245,ADD,BUY,99.97,300,9,False
101073,4.141015,EXECUTE,BUY,99.96,500,10,False
105482,4.141536,ADD,BUY,99.97,300,8,False
105483,4.142471,ADD,SELL,100.01,200,1,False
105484,4.142807,ADD,SELL,100.0,10000,11,True
105485,4.143597,ADD,BUY,100.02,500,10,False
105486,4.143848,ADD,BUY,99.96,200,8,False
105487,4.144224,ADD,BUY,100.0,200,3,False
105488,4.14454,ADD,SELL,99.97,100,10,False
105489,4.145295,ADD,BUY,99.97,200,6,False
105490,4.145942,ADD,BUY,100.01,200,4,False
105491,4.146386,ADD,BUY,99.99,200,7,False
105492,4.147119,ADD,BUY,100.05,300,5,False
105493,4.147486,ADD,BUY,100.03,300,7,False
105494,4.148203,ADD,BUY,100.02,100,6,False
103456,4.148438,EXECUTE,SELL,99.98,500,1,False
105495,4.149196,ADD,BUY,99.99,300,5,False
105496,4.149468,ADD,BUY,100.03,1000,5,False
105497,4.150068,ADD,SELL,99.95,100,10,False
105498,4.150475,ADD,SELL,100.05,200,4,False
105499,4.151093,ADD,SELL,100.05,300,8,False
105500,4.151364,ADD,BUY,100.0,200,6,False
105501,4.151943,ADD,BUY,99.98,100,3,False
105502,4.152811,ADD,BUY,99.99,15000,11,True
105503,4.153536,ADD,BUY,100.0,10000,11,True
105504,4.15374,ADD,SELL,100.0,300,10,False
105505,4.154014,ADD,SELL,100.0,100,8,False
103486,4.154259,EXECUTE,SELL,100.05,300,2,False
103459,4.155136,EXECUTE,SELL,100.0,100,3,False
105506,4.155615,ADD,BUY,99.96,200,3,False
105507,4.15592,ADD,BUY,99.97,300,6,False
105508,4.156243,ADD,SELL,99.98,100,9,False
105509,4.156891,ADD,SELL,100.01,5000,11,True
105510,4.157156,ADD,BUY,99.96,200,5,False
105511,4.157758,ADD,BUY,100.01,10000,11,True
105512,4.157866,ADD,SELL,99.99,200,4,False
105513,4.158736,ADD,SELL,100.03,200,2,False
105514,4.159418,ADD,BUY,100.04,300,9,False
105515,4.159778,ADD,SELL,99.99,100,7,False
105516,4.160703,ADD,SELL,100.03,100,5,False
104104,4.160908,EXECUTE,SELL,100.01,300,6,False
105517,4.16112,ADD,SELL,99.98,300,6,False
104070,4.161625,EXECUTE,SELL,99.96,200,4,False
105518,4.161933,ADD,SELL,99.98,200,5,False
105519,4.162744,ADD,BUY,99.98,1000,8,False
105520,4.163549,ADD,BUY,100.04,100,8,False
105521,4.163886,ADD,SELL,99.99,300,8,False
105522,4.164503,ADD,SELL,99.98,100,5,False
105523,4.165495,ADD,SELL,100.03,1000,4,False
105524,4.166065,ADD,BUY,99.99,100,8,False
105302,4.166584,EXECUTE,BUY,99.95,100,6,False
105525,4.167284,ADD,SELL,100.01,100,7,False
105526,4.168175,ADD,SELL,99.99,100,6,False
102519,4.16866,EXECUTE,BUY,100.04,200,8,False
102900,4.16917,EXECUTE,SELL,99.95,100,5,False
104123,4.169404,EXECUTE,BUY,99.98,100,4,False
105527,4.169908,ADD,SELL,100.01,300,2,False
101578,4.170772,EXECUTE,BUY,99.98,100,7,False
101564,4.171684,EXECUTE,BUY,100.02,200,7,False
105528,4.172657,ADD,SELL,99.95,100,4,False
105529,4.172883,ADD,BUY,99.97,100,8,False
105530,4.173072,ADD,SELL,100.0,500,8,False
105531,4.173841,ADD,BUY,100.01,200,5,False
105532,4.174615,ADD,BUY,100.02,100,10,False
102343,4.17511,EXECUTE,SELL,100.01,200,9,False
105533,4.176074,ADD,BUY,99.99,500,2,False
104097,4.176642,EXECUTE,SELL,100.02,200,7,False
105534,4.177159,ADD,SELL,99.95,100,8,False
105535,4.177534,ADD,SELL,99.98,200,2,False
105536,4.177751,ADD,SELL,99.99,300,3,False
105537,4.178246,ADD,SELL,100.0,100,10,False
105538,4.178994,ADD,SELL,100.04,1000,3,False
105539,4.179413,ADD,BUY,99.97,300,8,False
100519,4.180402,CANCEL,BUY,100.03,200,1,False
105540,4.18069,ADD,SELL,100.02,300,8,False
105541,4.180837,ADD,SELL,100.03,100,9,False
105542,4.181007,ADD,SELL,100.02,500,9,False
103101,4.181915,CANCEL,SELL,99.97,300,10,False
105543,4.182348,ADD,SELL,99.95,300,10,False
105294,4.182793,CANCEL,SELL,100.02,200,10,False
105544,4.183294,ADD,BUY,100.05,100,10,False
105545,4.183882,ADD,SELL,99.96,200,10,False
103150,4.184335,EXECUTE,BUY,99.97,200,10,False
105546,4.184599,ADD,SELL,100.03,100,3,False
105547,4.185484,ADD,SELL,100.02,300,1,False
105548,4.185937,ADD,BUY,100.0,15000,11,True
105549,4.186789,ADD,BUY,100.01,300,3,False
105550,4.187509,ADD,SELL,100.01,100,9,False
105551,4.18803,ADD,BUY,99.99,100,10,False
105552,4.188936,ADD,SELL,99.95,1000,2,False
105553,4.189723,ADD,SELL,99.99,1000,2,False
105554,4.190605,ADD,SELL,99.98,300,5,False
103846,4.191125,EXECUTE,SELL,99.95,200,10,False
105555,4.191981,ADD,SELL,100.0,1000,9,False
101372,4.192219,EXECUTE,BUY,100.0,10000,11,True
104267,4.193027,CANCEL,SELL,100.01,5000,11,True
105556,4.193608,ADD,BUY,99.95,200,8,False
105557,4.194549,ADD,BUY,99.96,100,8,False
105558,4.194911,ADD,SELL,99.97,100,5,False
105559,4.195187,ADD,SELL,100.05,100,4,False
105560,4.196015,ADD,SELL,100.05,100,3,False
104850,4.196843,EXECUTE,BUY,99.96,1000,8,False
105561,4.196967,ADD,BUY,100.04,100,7,False
105562,4.197177,ADD,SELL,100.04,100,9,False
105563,4.197419,ADD,BUY,100.02,300,9,False
103212,4.198378,EXECUTE,SELL,100.05,1000,7,False
105564,4.198954,ADD,BUY,100.0,200,5,False
105565,4.199287,ADD,BUY,99.98,300,3,False
105566,4.199794,ADD,BUY,100.04,100,5,False
105567,4.200282,ADD,BUY,100.04,300,10,False
105568,4.200668,ADD,SELL,100.05,500,6,False
105569,4.201492,ADD,SELL,100.02,100,6,False
105570,4.202171,ADD,BUY,100.0,10000,11,True
103092,4.202292,EXECUTE,SELL,100.01,300,4,False
102206,4.20253,EXECUTE,BUY,100.01,200,2,False
105571,4.202971,ADD,BUY,99.97,200,2,False
105572,4.203476,ADD,BUY,100.01,10000,11,True
105573,4.203937,ADD,BUY,99.97,200,7,False
105574,4.204851,ADD,BUY,99.98,1000,6,False
105575,4.20501,ADD,BUY,99.97,100,7,False
105576,4.205858,ADD,SELL,100.03,300,6,False
105577,4.206803,ADD,SELL,100.02,200,8,False
104949,4.207312,CANCEL,BUY,99.97,100,7,False
103230,4.207927,EXECUTE,SELL,100.03,200,9,False
105578,4.208269,ADD,BUY,99.97,500,4,False
100116,4.208773,EXECUTE,SELL,99.96,300,8,False
105579,4.20891,ADD,BUY,100.03,300,10,False
102838,4.209492,EXECUTE,SELL,100.04,100,10,False
105580,4.209811,ADD,SELL,99.98,100,7,False
105581,4.210124,ADD,BUY,100.0,200,7,False
105582,4.210361,ADD,SELL,100.0,20000,11,True
105583,4.211066,ADD,BUY,100.03,300,1,False
105584,4.211675,ADD,SELL,100.0,5000,11,True
105585,4.212214,ADD,BUY,99.97,200,1,False
103148,4.212626,EXECUTE,SELL,99.99,100,3,False
102583,4.212811,EXECUTE,SELL,100.03,300,4,False
105586,4.213235,ADD,SELL,100.03,100,6,False
105587,4.213925,ADD,SELL,99.99,200,2,False
105588,4.214199,ADD,SELL,100.01,100,8,False
105589,4.214628,ADD,SELL,99.98,100,3,False
105590,4.215462,ADD,SELL,99.96,100,6,False
105105,4.215709,EXECUTE,SELL,100.01,200,6,False
105591,4.215853,ADD,SELL,99.99,20000,11,True
103280,4.216326,EXECUTE,SELL,100.01,300,10,False
100498,4.217081,EXECUTE,BUY,100.03,100,4,False
105592,4.217549,ADD,BUY,100.03,300,4,False
105593,4.217754,ADD,BUY,100.01,500,9,False
105594,4.21798,ADD,BUY,99.99,100,10,False
105595,4.218436,ADD,SELL,100.03,100,2,False
105596,4.218888,ADD,SELL,100.01,300,6,False
105597,4.219056,ADD,BUY,99.96,300,2,False
104574,4.219987,EXECUTE,SELL,100.0,500,2,False
105598,4.220547,ADD,BUY,100.0,15000,11,True
105599,4.221466,ADD,BUY,100.02,300,6,False
103607,4.221704,CANCEL,SELL,100.0,200,5,False
105600,4.222168,ADD,SELL,100.0,5000,11,True
105601,4.223095,ADD,BUY,99.96,100,1,False
105602,4.2232,ADD,BUY,99.99,10000,11,True
105603,4.224184,ADD,BUY,100.01,500,10,False
105604,4.224933,ADD,BUY,99.98,300,2,False
105605,4.225369,ADD,BUY,100.02,100,6,False
105606,4.225493,ADD,BUY,99.96,200,10,False
105607,4.226045,ADD,SELL,100.01,300,3,False
105608,4.226455,ADD,BUY,100.03,200,4,False
105609,4.2268,ADD,BUY,100.01,200,8,False
105610,4.22757,ADD,BUY,100.04,100,3,False
105611,4.228391,ADD,SELL,100.0,300,10,False
105612,4.228885,ADD,BUY,100.01,10000,11,True
105613,4.229136,ADD,BUY,100.0,200,4,False
105614,4.229711,ADD,BUY,100.04,100,8,False
105571,4.230391,EXECUTE,BUY,99.97,200,2,False
105615,4.231378,ADD,SELL,100.02,500,10,False
105616,4.232155,ADD,BUY,99.97,200,9,False
105617,4.23253,ADD,SELL,100.03,100,5,False
105618,4.233368,ADD,SELL,100.0,200,1,False
105619,4.233897,ADD,SELL,100.02,200,1,False
105620,4.234423,ADD,BUY,100.0,200,8,False
105621,4.235372,ADD,BUY,100.0,5000,11,True
103393,4.236286,EXECUTE,SELL,100.01,200,4,False
105622,4.236618,ADD,SELL,99.97,100,3,False
105623,4.237157,ADD,BUY,99.99,5000,11,True
105624,4.237673,ADD,BUY,100.03,100,10,False
105625,4.237859,ADD,BUY,100.03,100,6,False
105626,4.238631,ADD,BUY,100.01,200,5,False
105627,4.239036,ADD,BUY,100.04,200,8,False
103568,4.23921,CANCEL,SELL,100.04,300,1,False
105628,4.239449,ADD,BUY,100.0,300,9,False
105629,4.240075,ADD,SELL,99.99,10000,11,True
105630,4.240777,ADD,SELL,100.0,10000,11,True
105631,4.241206,ADD,SELL,99.98,200,3,False
105632,4.242069,ADD,SELL,99.96,300,4,False
103011,4.242669,CANCEL,SELL,100.0,15000,11,True
104341,4.243003,CANCEL,BUY,99.99,15000,11,True
104313,4.24398,EXECUTE,BUY,100.0,300,10,False
105633,4.244674,ADD,BUY,100.03,500,4,False
105634,4.245087,ADD,BUY,100.0,10000,11,True
105635,4.245448,ADD,SELL,100.01,200,8,False
105636,4.246205,ADD,BUY,99.98,100,8,False
105637,4.246321,ADD,SELL,100.04,200,3,False
105638,4.246565,ADD,BUY,100.04,200,9,False
105639,4.247267,ADD,SELL,100.0,100,1,False
104988,4.247436,CANCEL,BUY,100.05,200,4,False
105640,4.247697,ADD,SELL,100.01,200,4,False
105641,4.248319,ADD,BUY,100.01,200,7,False
105642,4.248751,ADD,BUY,99.95,200,7,False
105643,4.249285,ADD,SELL,100.03,500,2,False
105644,4.249684,ADD,SELL,99.96,100,8,False
105645,4.250508,ADD,BUY,100.0,15000,11,True
105646,4.250989,ADD,BUY,99.96,200,1,False
105647,4.251237,ADD,SELL,100.0,200,10,False
105648,4.252082,ADD,SELL,100.04,300,9,False
104655,4.252444,EXECUTE,BUY,99.96,300,10,False
103777,4.253121,EXECUTE,BUY,100.03,100,6,False
103915,4.253864,EXECUTE,BUY,100.02,500,4,False
105649,4.254402,ADD,BUY,100.03,200,8,False
105650,4.254615,ADD,BUY,100.04,100,4,False
105651,4.255372,ADD,BUY,100.0,100,1,False
100160,4.255733,EXECUTE,BUY,100.01,500,6,False
104947,4.256478,CANCEL,SELL,99.99,10000,11,True
105652,4.256829,ADD,SELL,99.99,15000,11,True
105653,4.257601,ADD,SELL,100.01,100,6,False
105654,4.258267,ADD,SELL,99.98,200,3,False
105655,4.258962,ADD,SELL,100.03,1000,5,False
105656,4.259708,ADD,BUY,100.04,100,8,False
105657,4.259836,ADD,SELL,100.04,100,6,False
105658,4.260553,ADD,BUY,99.96,300,5,False
105659,4.261435,ADD,SELL,99.95,200,4,False
104275,4.262298,EXECUTE,BUY,100.03,100,7,False
105660,4.262517,ADD,SELL,100.03,200,6,False
105661,4.263274,ADD,SELL,100.03,100,4,False
105662,4.264059,ADD,BUY,100.01,100,8,False
104547,4.264636,CANCEL,BUY,99.98,100,10,False
104505,4.265617,CANCEL,SELL,100.01,200,6,False
105663,4.266337,ADD,SELL,99.96,100,6,False
105664,4.267213,ADD,SELL,100.0,500,10,False
105665,4.26767,ADD,SELL,100.04,1000,4,False
103491,4.26782,CANCEL,BUY,99.99,1000,1,False
105666,4.268249,ADD,BUY,99.96,300,4,False
105667,4.268624,ADD,SELL,99.97,300,9,False
105668,4.269212,ADD,BUY,100.01,15000,11,True
105669,4.269614,ADD,SELL,100.0,300,10,False
103591,4.269742,EXECUTE,SELL,100.01,100,5,False
104708,4.270293,EXECUTE,BUY,99.97,100,6,False
104507,4.27104,EXECUTE,BUY,100.05,300,9,False
104739,4.272033,EXECUTE,SELL,100.05,1000,9,False
105670,4.272673,ADD,SELL,100.01,20000,11,True
100181,4.272983,EXECUTE,BUY,100.02,100,3,False
105671,4.273398,ADD,SELL,100.03,200,6,False
101519,4.273999,EXECUTE,SELL,99.97,200,3,False
105672,4.274184,ADD,BUY,99.97,100,9,False
101272,4.274393,EXECUTE,SELL,99.99,100,8,False
101451,4.275118,EXECUTE,SELL,99.95,200,9,False
105673,4.275913,ADD,BUY,100.02,300,4,False
105674,4.276257,ADD,BUY,100.01,15000,11,True
105675,4.276487,ADD,SELL,100.02,300,5,False
105573,4.276635,EXECUTE,BUY,99.97,200,7,False
105676,4.27757,ADD,SELL,100.03,500,3,False
100716,4.278138,EXECUTE,BUY,100.02,300,7,False
102782,4.279123,EXECUTE,SELL,99.95,100,3,False
105677,4.279829,ADD,BUY,99.97,200,1,False
103208,4.280822,EXECUTE,SELL,100.0,200,7,False
104586,4.281688,EXECUTE,SELL,99.97,100,6,False
105678,4.282291,ADD,SELL,100.04,100,1,False
105679,4.282674,ADD,SELL,99.96,100,10,False
104581,4.283137,EXECUTE,SELL,100.01,100,3,False
105074,4.283522,CANCEL,SELL,100.0,10000,11,True
104214,4.284095,EXECUTE,SELL,100.01,200,4,False
105680,4.285088,ADD,BUY,100.04,100,6,False
105681,4.2858,ADD,SELL,100.02,100,9,False
